# Mapa de chi2
972.054625,916.647950,861.991628,808.149867,755.188980,703.181037,652.200930,602.327228,553.643836,506.238070,460.202716,415.634237,372.635302,331.312679,291.779857,254.154638,218.559955,185.125370,153.986394,125.283364,99.162382,75.781368,55.295409,37.869488,23.677069,12.890224,5.690006,2.262719,2.800641,7.498485,16.554535,30.170067,48.547570,71.891611,100.407351,134.298526,173.768693,219.017454,270.241662,327.634369,391.380469,461.661589,538.649407,622.508759,713.394067,811.450527,916.813813,1029.606786,1149.942022,1277.920614
900.764275,847.900565,795.806607,744.545388,694.182424,644.788318,596.436275,549.204158,503.174226,458.431594,415.068028,373.177655,332.860979,294.222734,257.373982,222.429708,189.510559,158.742965,130.259255,104.197148,80.699399,59.919977,41.995703,27.132861,15.455891,7.148110,2.387025,1.355474,4.241367,11.235768,22.533144,38.331286,58.829127,84.228460,114.731047,150.538205,191.851421,238.868200,291.783642,350.789827,416.070987,487.808794,566.174004,651.332486,743.439864,842.642415,949.076784,1062.868049,1184.131092,1312.968645
834.072868,783.642906,734.000931,685.208783,637.331197,590.437086,544.598702,499.892855,456.399885,414.203863,373.394590,334.064454,296.312001,260.239978,225.956980,193.575815,163.214559,134.996766,109.052493,85.515716,64.527375,46.236810,30.793687,18.353779,9.084867,3.151820,0.727763,1.992494,7.129922,16.327609,29.776366,47.670832,70.206315,97.581888,129.996104,167.648230,210.737055,259.458336,314.006093,374.569855,441.334451,514.480234,594.178384,680.594812,773.886241,874.199620,981.672787,1096.433574,1218.597051,1348.268940
771.690176,723.592783,676.300690,629.873958,584.376948,539.877799,496.446757,454.160007,413.096296,373.338441,334.974503,298.095295,262.797518,229.182205,197.355136,167.427372,139.514817,113.738212,90.225117,69.106680,50.521459,34.613655,21.533013,11.430951,4.470623,0.814115,0.631607,4.099618,11.398348,22.711872,38.227678,58.137145,82.632576,111.909800,146.165000,185.594673,230.395588,280.761292,336.884480,398.953337,467.152026,541.659662,622.648124,710.283359,804.721692,906.112500,1014.593343,1130.295279,1253.333155,1383.816357
713.354515,667.495298,622.457390,578.300132,535.086329,492.883550,451.761073,411.793725,373.059128,335.638408,299.618491,265.088586,232.143647,200.882671,171.409591,143.833222,118.267580,94.831045,73.648425,54.848589,38.567296,24.946850,14.128336,6.270906,1.524969,0.054162,2.023908,7.608034,16.983391,30.330824,47.834258,69.682460,96.064309,127.173191,163.202164,204.345904,250.798433,302.751566,360.396423,423.920009,493.505402,569.331050,651.569120,740.384626,835.935486,938.371171,1047.831009,1164.445185,1288.332826,1419.603517
658.827240,615.118286,572.245337,530.267360,489.246047,449.248314,410.342262,372.601135,336.102005,300.924498,267.154015,234.878434,204.191092,175.189177,147.974960,122.655096,99.341337,78.150189,59.204093,42.629542,28.559785,17.133901,8.492964,2.786438,0.168613,0.797101,4.835276,12.453734,23.826203,39.130179,58.546882,82.261617,110.460627,143.334755,181.074243,223.871655,271.918460,325.404886,384.520672,449.450517,520.377982,597.479343,680.927663,770.887671,867.517295,970.966412,1081.375692,1198.876443,1323.589181,1455.625733
607.890764,566.249366,525.458197,485.575332,446.661768,408.783214,372.007269,336.405642,302.054259,269.031925,237.422549,207.312818,178.794012,151.962175,126.917733,103.765143,82.614647,63.575270,46.783028,32.346398,20.395439,11.084541,4.533748,0.897722,0.325711,2.973116,9.001070,18.577004,31.871623,49.059504,70.318998,95.832281,125.783237,160.359810,199.749632,244.143442,293.730197,348.698248,409.236116,475.526676,547.752984,626.090492,710.711103,801.780389,899.456369,1003.889002,1115.220571,1233.582154,1359.096316,1491.876858
560.344807,520.694188,481.906807,444.040221,407.154751,371.315184,336.588241,303.044783,270.759258,239.810012,210.278790,182.251717,155.818386,131.073324,108.114818,87.046325,67.975890,51.016048,36.284476,23.903834,14.002072,6.714175,2.175425,0.530030,1.926426,6.517616,14.461183,25.922130,41.068275,60.071499,83.107245,110.355039,141.995800,178.215271,219.198703,265.134503,316.209268,372.610139,434.523354,502.131149,575.615015,655.149714,740.907302,833.052201,931.743226,1037.130332,1149.357523,1268.554996,1394.849016,1528.352830
516.006954,478.274612,441.417723,405.493192,370.561138,336.685174,303.931391,272.369445,242.073282,213.119347,185.588926,159.566400,135.140262,112.403544,91.452962,72.390154,55.321670,40.358145,27.615207,17.213505,9.279753,3.944004,1.341973,1.614035,4.906646,11.370151,21.159285,34.436886,51.368020,72.121789,96.870767,125.792188,159.064131,196.870150,239.393002,286.818904,339.332676,397.119600,460.363733,529.246938,603.948964,684.644268,771.503844,864.692265,964.368630,1070.683054,1183.778978,1303.789542,1430.839959,1565.046743
474.708680,438.826391,403.830722,369.778685,336.729644,304.746622,273.894599,244.242536,215.862906,188.831947,163.229001,139.137697,116.645452,95.843385,76.826851,59.696230,44.556162,31.515680,20.688496,12.193316,6.154897,2.700807,1.966961,4.087002,9.205345,17.473580,29.042585,44.072447,62.725655,85.168412,111.571245,142.108483,176.956223,216.294860,260.305845,309.172683,363.078258,422.206549,486.739554,556.858136,632.740433,714.560931,802.489534,896.690570,997.323235,1104.537581,1218.477828,1339.277757,1467.064205,1601.954100
436.294567,402.197395,368.998309,336.753059,305.521065,275.363918,246.346416,218.536319,192.005210,166.828576,143.084361,120.855377,100.227637,81.290801,64.139037,48.871218,35.590443,24.403903,15.424294,8.767006,4.555895,2.918744,3.979583,7.882808,14.765985,24.775632,38.061906,54.782898,75.098535,99.172199,127.172389,159.270646,195.641163,236.461739,281.911795,332.172761,387.425153,447.852098,513.633492,584.949386,661.975909,744.887626,833.853178,929.037179,1030.597978,1138.687075,1253.447163,1375.014391,1503.516348,1639.070179
400.620337,368.247665,336.783729,306.283294,276.805713,248.411514,221.164958,195.133260,170.386395,146.999191,125.049136,104.617111,85.788385,68.651498,53.298950,39.828578,28.341561,18.943915,11.747063,6.863055,4.415086,4.528878,7.326740,12.951813,21.535093,33.226275,48.170782,66.525070,88.446472,114.095888,143.640021,177.247345,215.090290,257.344074,304.186662,355.796856,412.353887,474.038687,541.029616,613.505864,691.642332,775.612098,865.584271,961.722620,1064.184592,1173.123403,1288.680261,1410.993877,1540.191127,1676.390074
367.552754,336.847011,307.060092,278.246230,250.463674,223.772973,198.237452,173.923331,150.900188,129.241508,109.024008,90.327547,73.236144,57.837228,44.222146,32.487311,22.732359,15.061997,9.584999,6.416141,5.670483,7.471677,11.949169,19.234908,29.463208,42.778450,59.325841,79.258270,102.731817,129.904835,160.941823,196.008659,235.276127,278.917014,327.107599,380.024544,437.845119,500.748593,568.912332,642.513633,721.726684,806.723891,897.672809,994.737775,1098.075700,1207.839012,1324.171186,1447.209170,1577.082726,1713.909389
336.967733,307.874443,279.709692,252.526627,226.383416,201.339827,177.458469,154.804936,133.447890,113.459926,94.917102,77.898010,62.485384,48.765998,36.829808,26.771870,18.690581,12.689259,8.874977,7.359909,8.260824,11.696363,17.797140,26.686676,38.503634,53.389337,71.485573,92.944088,117.918796,146.565564,179.046782,215.526285,256.172695,301.156652,350.653103,404.835406,463.880677,527.965849,597.266364,671.959239,752.217053,838.210979,930.108499,1028.073389,1132.262386,1242.827276,1359.912288,1483.655294,1614.186112,1751.623749
308.749776,281.217461,254.622582,229.017948,204.460844,181.011104,158.730111,137.683033,117.937575,99.565772,82.642429,67.245378,53.456357,41.360993,31.048217,22.611721,16.148727,11.761112,9.554776,9.639556,12.130395,17.147783,24.813074,35.257136,48.613621,65.016465,84.611321,107.546373,133.973791,164.047060,197.926352,235.773400,277.755070,324.040331,374.801427,430.210907,490.443319,555.673942,626.077920,701.829556,783.101405,870.063418,962.882598,1061.721383,1166.737103,1278.081283,1395.898244,1520.326992,1651.496541,1789.528097
282.791244,256.770670,231.696166,207.620331,184.599055,162.692470,141.960737,122.468683,104.283237,87.475518,72.119661,58.292212,46.074271,35.550355,26.808406,19.940685,15.043490,12.217095,11.566062,13.199133,17.238992,23.775423,32.957238,44.905631,59.746638,77.620850,98.666480,123.031154,150.864809,182.319282,217.552611,256.724512,300.000121,347.546363,399.533546,456.132357,517.516364,583.858477,655.333054,732.112641,814.368814,902.270924,995.985121,1095.673228,1201.493251,1313.594226,1432.123592,1557.218656,1689.009249,1827.619051
258.991451,234.436246,210.835081,188.240270,166.707378,146.295530,127.064683,109.078886,92.404416,77.111345,63.273313,50.965894,40.269131,31.266683,24.045551,18.696612,15.315271,14.000650,14.857779,17.986929,23.507615,31.532363,42.184448,55.586096,71.869291,91.166493,113.616399,139.365716,168.561547,201.354403,237.899625,278.355480,322.885289,371.654084,424.830304,482.583005,545.083849,612.504877,685.018203,762.795996,846.008390,934.824004,1029.407914,1129.920961,1236.522269,1349.360308,1468.581347,1594.324737,1726.719806,1865.891605
237.256469,214.122067,191.949544,170.790859,150.700773,131.737804,113.961748,97.435688,82.225497,68.400441,56.032871,45.198154,35.975177,28.446746,22.698788,18.821146,16.908182,17.060828,19.371264,23.954498,30.917513,40.376973,52.451038,67.264045,84.940458,105.617057,129.428268,156.519571,187.035389,221.125496,258.942518,300.643160,346.389451,396.344260,450.673656,509.545884,573.131033,641.598911,715.121365,793.868479,878.009979,967.712489,1063.141900,1164.458111,1271.818173,1385.372283,1505.266593,1631.640486,1764.623883,1904.341735
217.497607,195.742034,174.955527,155.190048,136.499401,118.941763,102.576579,87.466060,73.675717,61.273797,50.332022,40.924952,33.130706,27.030998,22.795657,20.273621,19.769459,21.337684,25.095792,31.055148,39.418034,50.266568,63.720082,79.896322,98.927369,120.940028,146.071045,174.463218,206.259001,241.607053,280.657603,323.565895,370.492087,421.597321,477.046233,537.005264,601.642826,671.127695,745.630117,825.319047,910.362894,1000.927992,1097.179116,1199.275490,1307.373822,1421.624605,1542.174121,1669.160788,1802.716371,1942.966414
199.632231,179.215180,159.774217,141.360768,124.028347,107.834507,92.929774,79.101298,66.688442,55.667172,46.108324,38.086033,31.677459,26.963382,24.028182,22.973647,23.849586,26.793567,31.898359,39.246604,48.965772,61.160132,75.951432,93.452881,113.795416,137.104667,163.515076,193.169076,226.206898,262.774877,303.022424,347.102545,395.173855,447.396080,503.931567,564.946056,630.605658,701.078656,776.532878,857.137103,943.057944,1034.461622,1131.511365,1234.367069,1343.183279,1458.111918,1579.298412,1706.881055,1840.993712,1981.760500
183.582392,164.465474,146.331175,129.230703,113.217288,98.347588,84.680343,72.276729,61.200913,51.519774,43.303012,36.624527,31.560609,28.191088,26.599498,26.872757,29.107657,33.423860,39.808498,48.486829,59.522925,73.023510,89.111546,107.897977,129.514061,154.080144,181.732647,212.611007,246.854184,284.606370,326.015450,371.233256,420.416236,473.722873,531.314058,593.353476,660.006060,731.438725,807.818347,889.311839,976.085742,1068.304889,1166.131197,1269.725283,1379.240220,1494.827639,1616.633941,1744.796885,1879.451278,2020.720583
169.274811,151.421285,134.556635,118.731820,103.999733,90.416297,78.039932,66.931293,57.153876,48.773974,41.860511,36.486804,32.728363,30.672513,30.376945,31.952722,35.481429,41.055887,48.781474,58.735998,71.048047,85.821081,103.168173,123.200470,146.051756,171.838411,200.697096,232.763781,268.177251,307.079120,349.616008,395.938736,446.201612,500.561487,559.178331,622.213275,689.831236,762.196562,839.475757,921.834319,1009.437558,1102.449762,1201.031886,1305.343196,1415.537763,1531.766634,1654.176025,1782.903947,1918.084914,2059.843533
156.640332,140.015054,124.384779,109.799862,96.313173,83.979759,72.857902,63.007512,54.491678,47.375863,41.728504,37.622279,35.131831,34.335477,35.327070,38.157300,42.946299,49.779703,58.758265,69.959928,83.511768,99.519392,118.084482,139.335814,163.380853,190.353905,220.382941,253.603643,290.153305,330.172256,373.804872,421.201127,472.513103,527.896373,587.509573,651.512822,720.068729,793.340968,871.494831,954.694541,1043.103895,1136.887409,1236.204934,1341.214630,1452.070391,1568.923886,1691.919602,1821.197185,1956.891311,2099.125502
145.613758,130.183173,115.753281,102.374200,90.098394,78.980456,69.078201,60.451099,53.161516,47.274271,42.857520,39.982979,38.724761,39.160363,41.371089,45.440665,51.457522,59.513145,69.701798,82.133169,96.878882,114.079915,133.852439,156.258827,181.473792,209.599009,240.765604,275.107599,312.761719,353.865667,398.563122,447.002412,499.334068,555.712432,616.294308,681.238673,750.706579,824.860885,903.865270,987.883096,1077.077695,1171.611267,1271.644467,1377.333409,1488.833188,1606.293857,1729.860139,1859.673126,1995.865623,2138.563300
136.133412,121.865299,108.603438,96.397471,85.299616,75.363999,66.647966,59.210506,53.113606,48.420894,45.200601,43.523595,43.463358,45.096553,48.503794,53.805578,60.976800,70.221092,81.592281,95.202118,111.118020,129.483149,150.399395,173.959430,200.305365,229.550623,261.822407,297.254406,335.981965,378.140448,423.872927,473.326282,526.649216,583.995017,645.518791,711.378455,781.733697,856.746046,936.577994,1021.391612,1111.349715,1206.613518,1307.343084,1413.693194,1525.819372,1643.871220,1767.993162,1898.326968,2035.004463,2178.152559
128.141169,115.004536,102.879626,91.815423,81.863984,73.078860,65.517135,59.237107,54.300264,50.769783,48.713309,48.201114,49.305988,52.103932,56.709432,63.100606,71.468013,81.896596,94.389367,109.134553,126.198544,145.693800,167.724352,192.403533,219.851578,250.184197,283.531051,320.023615,359.794192,402.978368,449.717210,500.156672,554.443927,612.730601,675.170634,741.920556,813.138965,888.986066,969.623172,1055.211367,1145.912784,1241.887183,1343.293870,1450.288371,1563.024060,1681.651658,1806.314752,1937.154648,2074.304542,2217.890689
121.581472,109.546969,98.529107,88.576673,79.741421,72.076388,65.638065,60.484730,56.676858,54.277435,53.353572,53.974769,56.262888,60.144587,65.894506,73.403139,82.909938,94.458896,108.061979,123.920260,142.111360,162.686681,185.809313,211.570432,240.087954,271.478907,305.871114,343.394926,384.179979,428.361822,476.079853,527.478506,582.703608,641.905666,705.237106,772.853449,844.911503,921.571314,1002.991832,1089.334042,1180.758985,1277.425357,1379.491488,1487.112408,1600.441851,1719.629694,1844.819544,1976.153389,2113.762160,2257.774649
116.402367,105.441428,95.502001,86.632550,78.884316,72.310086,66.965829,62.909583,60.200843,58.902625,59.081303,60.805796,64.147716,69.182140,75.988104,84.674501,95.251791,107.850639,122.580529,139.521591,158.772131,180.442251,204.619741,231.434076,260.992094,293.412950,328.822026,367.348757,409.121442,454.273797,502.944688,555.276761,611.414376,671.507608,735.706363,804.165872,877.041404,954.492128,1036.675716,1123.752149,1215.880666,1313.220853,1415.929185,1524.160958,1638.068551,1757.801070,1883.504165,2015.317451,2153.373800,2297.800939
112.554014,102.639378,93.750885,85.936696,79.247605,73.736099,69.457796,66.470231,64.831831,64.606106,65.858510,68.657405,73.095106,79.182080,87.060516,96.785136,108.449052,122.126072,137.915778,155.932856,176.209835,198.916188,224.132012,251.969387,282.541704,315.965945,352.365053,391.868135,434.601531,480.698626,530.297063,583.537272,640.563357,701.523723,766.567278,835.847634,909.519132,987.739778,1070.666112,1158.457248,1251.271837,1349.268516,1452.601532,1561.427511,1675.898032,1796.161353,1922.364061,2054.644128,2193.135798,2337.966193
109.989282,101.094824,93.230779,86.445180,80.788428,76.312730,73.073199,71.126541,70.531412,71.350589,73.649051,77.494512,82.957517,90.112446,99.033565,109.802407,122.502837,137.221544,154.041144,173.062878,194.383252,218.106879,244.325771,273.159757,304.719097,339.118718,376.482093,416.934915,460.604060,507.620724,558.122095,612.246715,670.137909,731.942605,797.808544,867.888177,942.335211,1021.305161,1104.954927,1193.442351,1286.924597,1385.560156,1489.502613,1598.907148,1713.926167,1834.706750,1961.395015,2094.129595,2233.045143,2378.267927
108.663409,100.763872,93.898874,88.116317,83.465992,80.000098,77.773196,76.841300,77.263019,79.140571,82.418437,87.283792,93.766762,101.941101,111.879468,123.711961,137.379992,153.109385,170.930846,190.952980,213.286230,237.979383,265.178450,294.985065,327.503752,362.852604,401.154691,442.533071,487.113132,535.025573,586.406322,641.392024,700.126013,762.752505,829.419800,900.277857,975.480000,1055.180575,1139.534547,1228.700221,1322.833304,1422.090817,1526.626347,1636.594610,1752.147568,1873.431905,2000.594045,2133.771140,2273.098710,2418.704002
108.533738,101.604786,95.714449,90.910222,87.241584,84.760432,83.521114,83.578610,84.991816,87.822238,92.133892,97.993419,105.470590,114.637243,125.568446,138.351506,153.045752,169.757773,188.562104,209.559239,232.842399,258.511442,286.667596,317.418884,350.874529,387.150046,426.366214,468.646014,514.113611,562.898706,615.135889,670.960818,730.515567,793.943213,861.390436,933.006914,1008.944688,1089.356563,1174.397574,1264.223784,1358.990750,1458.854310,1563.967650,1674.485691,1790.558218,1912.333523,2039.956435,2173.564696,2313.293081,2459.270288
109.559774,103.577941,98.638626,94.789011,92.078236,90.557952,90.282076,91.304381,93.684565,97.483310,102.764124,109.593077,118.039541,128.174617,140.072919,153.813959,169.477855,187.148200,206.904926,228.852790,253.080133,279.690610,308.777073,340.447070,374.815624,411.993707,452.100800,495.258932,541.591374,591.226795,644.298184,700.940653,761.295256,825.503282,893.711136,966.066317,1042.721400,1123.826645,1209.536736,1300.006325,1395.391370,1495.845133,1601.522090,1712.575123,1829.153655,1951.407436,2079.478396,2213.506436,2353.624953,2499.963972
111.702773,106.645496,102.634556,99.716610,97.940831,97.358169,98.021833,99.985968,103.309623,108.053028,114.279236,122.053896,131.447228,142.525266,155.366635,170.049486,186.650573,205.261506,225.944688,248.817672,273.965838,301.493257,331.480005,364.053034,399.308778,437.367359,478.342531,522.356818,569.532189,619.996230,673.881019,731.320250,792.454249,857.423074,926.372328,999.447885,1076.801271,1158.582168,1244.944304,1336.041527,1432.028631,1533.057957,1639.283303,1750.857969,1867.929995,1990.649007,2119.156819,2253.593549,2394.091834,2540.782918
114.925642,110.771344,107.666844,105.658702,104.795579,105.128063,106.708912,109.592320,113.836741,119.502016,126.650747,135.348349,145.662371,157.663311,171.430526,187.029403,204.541556,224.058678,245.655202,269.433525,295.479500,323.890775,354.774547,388.218450,424.339671,463.255100,505.077260,549.925524,597.922968,649.194878,703.872379,762.088926,823.982478,889.693169,959.364233,1033.142556,1111.176830,1193.616233,1280.613991,1372.322982,1468.896315,1570.486600,1677.246912,1789.329578,1906.882783,2030.055516,2158.988734,2293.823099,2434.691525,2581.723906
119.193335,115.921130,113.701974,112.582119,112.610210,113.836618,116.312834,120.093746,125.237033,131.802210,139.851361,149.449651,160.666001,173.563922,188.289983,204.720781,223.128373,243.531574,266.017451,290.675867,317.600400,346.879473,378.617910,412.923012,449.891294,489.641933,532.289470,577.951934,626.750571,678.810731,734.261097,793.235076,855.869555,922.303280,992.678760,1067.142119,1145.839990,1228.921589,1316.539087,1408.844265,1505.989447,1608.126350,1715.408265,1827.985737,1946.007792,2069.622278,2198.969904,2334.191245,2475.420006,2622.784972
124.472189,122.061860,120.707556,120.455686,121.354449,123.454037,126.804436,131.461834,137.482874,144.926722,153.855022,164.332489,176.425183,190.203040,205.748634,223.116014,242.390497,263.660957,287.013463,312.529121,340.307042,370.438192,403.017645,438.152155,475.947764,516.514299,559.966800,606.422688,656.003244,708.831611,765.035798,824.748904,888.105716,955.244653,1026.307230,1101.438302,1180.783667,1264.491956,1352.713263,1445.600088,1543.302595,1645.972716,1753.762850,1866.822180,1985.301693,2109.345652,2239.097447,2374.695148,2516.274613,2663.963198
130.730168,129.162043,128.653051,129.249437,130.998761,133.950885,138.155829,143.669424,150.547840,158.849879,168.674952,179.972901,192.923611,207.567584,223.952779,242.175771,262.360699,284.427146,308.618314,334.974677,363.585593,394.543313,427.943930,463.893136,502.493363,543.856310,588.094885,635.325596,685.668287,739.246287,796.186230,856.620325,920.681775,988.508892,1060.241174,1136.023841,1216.000289,1300.319490,1389.130215,1482.584122,1580.829897,1684.019843,1792.305480,1905.834960,2024.759303,2149.222498,2279.367687,2415.332151,2557.252809,2705.256027
137.936421,137.191598,137.508934,138.934378,141.515173,145.300233,150.340329,156.690519,164.406630,173.547083,184.173242,196.347775,210.164383,225.609298,242.836372,261.895024,282.906534,305.800770,330.886913,357.994807,387.421153,419.184059,453.393407,490.130775,529.516288,571.655953,616.661486,664.648274,715.735002,770.044451,827.702155,888.839302,953.588433,1022.086635,1094.472879,1170.890608,1251.483377,1336.397986,1425.783855,1519.790456,1618.566608,1722.263250,1831.031784,1945.020262,2064.378618,2189.249878,2319.777901,2456.100136,2598.351835,2746.661238
146.061512,146.121949,147.247144,149.483069,152.876586,157.475953,163.332376,170.500216,179.034983,188.994763,200.442006,213.434795,228.138406,244.332064,262.376097,282.248001,304.022751,327.787530,353.597314,381.591111,411.793393,444.350285,479.337627,516.851904,557.002791,599.900221,645.654020,694.378994,746.192113,801.215103,859.573189,921.396748,986.817079,1055.970122,1128.994831,1206.032696,1287.225911,1372.721846,1462.668896,1557.214265,1656.507167,1760.698383,1869.937664,1984.373220,2104.154580,2229.423776,2360.324470,2496.995184,2639.569349,2788.176530
